Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-jp-medication-usage-jami-additional-vs.json	684	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	1153	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-unit-merit9-vs.json	629	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1236	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-sitecomment-cs.json	846	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-code-stem7-vs.json	677	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	1131	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-department-ssmix2digits-vs.json	803	2	0	0	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	7	1239	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-organization-insuranceorganizationcategory.json	3078	7	0	0	0	0	0	44	0	45	0	0	0	0	0	0	0	1	0	0	94	431	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-jp-immunization-certificateddate.json	1483	5	0	0	0	0	0	19	0	20	0	0	1	0	0	0	0	0	0	0	45	224	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-medicationcode-common-vs.json	556	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medication-ingredient-drugno.json	1793	5	0	0	0	0	0	20	0	21	0	0	0	0	0	0	0	0	0	0	48	237	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-procedure-followup-vs.json	551	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	6	61	0	0	0	0	0	0
fsh-generated/resources/Observation-jp-observation-physicalexam-example-1.json	1468	4	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	46	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-observation-labresult.json	41736	41	0	0	0	0	0	306	0	358	0	0	0	0	0	0	0	1	0	0	822	3097	0	0	0	24	0	1
fsh-generated/resources/ValueSet-jp-observation-socialhistory-code-vs.json	685	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	1111	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-device-action-vs.json	562	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-conclusion-codes-jed-vs.json	89454	171	0	0	0	0	0	0	9	6186	0	0	0	0	0	0	0	1	0	0	496	349	0	0	0	24	0	0
fsh-generated/resources/ValueSet-jp-observation-vitalsigns-category-vs.json	699	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	1153	0	0	0	1	0	0
fsh-generated/resources/Condition-jp-condition-example-1.json	1398	4	0	0	0	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	12	21	0	16	0	0	0	0
fsh-generated/resources/Medication-jp-medication-example-2.json	1472	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	23	0	0	0	0	0	1
fsh-generated/resources/Practitioner-jp-practitioner-example-male-2.json	791	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-jp-medicationrequest-example-2.json	3389	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	15	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-observation-method-vs.json	536	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	60	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-jp-diagnosticreport-labresult-example-1.json	7107	17	0	0	0	0	0	0	1	1040	0	0	0	0	0	0	0	0	0	0	21	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-codes-nurse-vs.json	624	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	792	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-media-endoscopy.json	9962	19	0	0	0	0	0	110	0	112	0	0	0	0	0	0	0	0	0	0	212	1124	0	0	0	6	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodecommon-namingsystem.json	585	3	0	0	0	0	4	0	0	6	8	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministrationBase.json	37026	36	0	0	0	0	0	350	0	307	0	0	0	0	0	0	0	2	0	0	675	2751	0	0	0	18	1	1
fsh-generated/resources/CodeSystem-jp-documentcodes-cs.json	12232	25	1	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	61	97	0	0	0	2	0	0
fsh-generated/resources/MedicationRequest-jp-medicationrequest-injection-example-1.json	5530	10	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	25	30	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-procedure-outcome-cs.json	1053	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	52	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-microbiology-anti-microbial-drug-cs.json	21994	56	0	0	0	0	0	0	3	79	0	0	0	0	0	0	0	0	0	0	138	123	0	0	0	4	0	0
fsh-generated/resources/ValueSet-jp-procedure-codes-dental-vs.json	673	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	1194	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-procedure-category-vs.json	525	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	46	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonnumber.json	1721	5	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	45	220	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-endoscopyterminology-codes-jed-cs.json	182278	478	1	0	0	0	0	0	80	640	0	0	2	2	0	0	0	3	0	0	1124	753	0	0	0	78	0	1
fsh-generated/resources/SearchParameter-jp-medicationrequest-start-sp.json	982	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-medication-as-needed-condition-jami-vs.json	737	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	37	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationrange-unitoftime.json	2986	10	1	0	0	0	0	65	0	64	0	0	0	0	0	0	0	0	0	0	130	688	0	0	0	3	0	0
fsh-generated/resources/ValueSet-jp-medication-bodysite-jami-external-vs.json	698	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1285	0	0	0	1	0	0
fsh-generated/resources/Practitioner-jp-practitioner-example-female-1.json	1945	4	0	0	0	0	0	0	0	2035	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-simpleobservationcategory-cs.json	4338	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-methodcomment-cs.json	990	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	27	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-coverage.json	33673	26	0	0	0	0	0	200	0	194	0	0	0	0	0	0	0	1	0	0	459	2460	0	0	0	14	0	1
fsh-generated/resources/ValueSet-jp-medication-example-sitecomment-vs.json	842	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-microbiology-anti-microbial-drug-vs.json	604	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	6	56	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-jp-organization-insuranceorganizationcategory-sp.json	1329	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-linecomment-cs.json	964	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-physicalexamcode-vs.json	740	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-microbiology-infectious-agent-vs.json	586	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	65	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-ratecomment-cs.json	1210	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	41	0	0	0	0	0	0
fsh-generated/resources/Location-jp-location-example-ward.json	795	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationrequest-dispenserequest-expectedrepeatcount.json	1856	5	0	0	0	0	0	20	0	23	0	0	0	0	0	0	0	1	0	0	44	198	0	0	0	2	0	0
fsh-generated/resources/NamingSystem-jp-medicationbodysitejamiexternal-namingsystem.json	631	2	1	0	0	0	4	0	0	7	8	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/Encounter-jp-encounter-example-1.json	810	3	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationquantity.json	4345	7	0	0	0	0	0	42	0	97	0	0	0	0	0	0	0	0	0	0	70	391	0	0	0	2	0	0
fsh-generated/resources/MedicationRequest-jp-medicationrequest-example-1.json	3372	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15	25	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodehot7-namingsystem.json	577	2	0	0	0	0	4	0	0	7	8	0	0	0	0	0	0	0	0	0	9	20	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-diagnosticreport-common.json	15759	17	0	0	0	0	1	128	1	118	0	0	0	0	0	0	0	0	0	0	248	941	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration-requestauthoredon.json	1615	5	0	0	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	46	136	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-jp-observation-vitalsigns.json	8664	14	0	0	0	0	0	229	7	241	0	0	0	0	0	0	0	2	0	0	459	1837	0	0	0	13	0	1
fsh-generated/resources/ValueSet-jp-department-ssmix3digits-vs.json	803	2	0	0	0	0	0	0	0	1055	0	0	0	0	0	0	0	0	0	0	6	1301	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-line.json	2262	7	1	0	0	0	0	46	0	41	0	0	0	0	0	0	0	0	0	0	78	221	0	0	0	2	0	0
fsh-generated/resources/NamingSystem-jp-observation-vitalsignscode-namingsystem.json	603	2	0	0	0	0	4	0	0	7	8	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration.json	4833	10	0	0	0	0	0	269	0	277	0	0	0	0	0	0	0	1	0	0	529	1932	0	0	1	13	0	1
fsh-generated/resources/ValueSet-jp-medication-category-vs.json	994	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	1144	0	0	0	0	0	0
fsh-generated/resources/Organization-jp-organization-example-inspection.json	625	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-prefecturenumber-vs.json	473	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1140	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-codes-ichi-vs.json	573	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	7	33	0	0	0	1	0	0
fsh-generated/resources/Organization-jp-organization-example-payer.json	551	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispense-injection.json	3708	7	1	0	0	0	0	257	0	214	0	0	1	0	0	0	0	1	0	0	335	1601	0	1	0	9	0	0
fsh-generated/resources/StructureDefinition-jp-allergyintolerance.json	17157	19	0	0	0	0	0	126	0	122	0	0	0	0	0	0	0	0	0	0	329	1250	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-jp-practitionerrole.json	19986	16	0	0	0	0	0	114	0	111	0	0	0	0	0	0	0	1	0	0	288	908	0	0	0	22	0	0
fsh-generated/resources/Specimen-jp-specimen-example-2.json	990	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-periodofuse.json	2064	6	0	0	0	0	0	31	0	31	0	0	0	0	0	0	0	0	0	0	63	187	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-observation-vitalsigns-code-vs.json	638	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1252	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration-location.json	1796	5	0	0	0	0	0	19	0	20	0	0	0	0	0	0	0	0	0	0	46	142	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-sitecomment.json	2618	7	0	0	0	0	0	28	1	29	0	0	0	0	0	0	0	0	0	0	68	174	0	0	0	2	1	0
fsh-generated/resources/CodeSystem-jp-medication-example-dosagecomment-cs.json	1129	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationrequest.json	47104	49	1	0	0	0	0	397	0	412	0	0	0	0	0	0	0	2	0	0	810	3168	0	0	0	27	0	1
fsh-generated/resources/ValueSet-jp-medication-example-uncategorized-comment-vs.json	894	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-procedure-not-performed-reason-cs.json	1370	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationratio-amount.json	1960	5	0	0	0	0	0	26	0	24	0	0	0	0	0	0	0	0	0	0	46	150	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-jp-procedure-category-cs.json	1384	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	26	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration-requestdepartment.json	2131	6	0	0	0	0	0	24	0	25	0	0	0	0	0	0	0	0	0	0	54	150	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-medicationcode-immunization-vs.json	793	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	984	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-condition-vs.json	598	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	67	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-practitionerrole-vs.json	539	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	1208	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-observation-physicalexam-bodysite-vs.json	626	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	1165	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-diagnosticreport-labresult.json	18788	20	0	0	0	0	0	189	0	194	0	0	0	0	0	0	0	1	0	0	421	1351	0	0	0	12	0	1
fsh-generated/resources/ValueSet-jp-medication-as-needed-condition-merit9-vs.json	731	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1141	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodehot9-namingsystem.json	733	3	0	0	0	0	77	0	1	6	9	0	0	0	0	0	0	0	0	0	9	15	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonnumber-sp.json	1246	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-category-jhsi0001-vs.json	759	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1293	0	0	0	0	0	0
