FHIRJPCoreImplementationGuide : Validation Results
=========================================

err = 0, warn = 8, info = 114
IG Publisher Version: 1.1.127
Generated Mon Aug 01 09:49:39 UTC 2022. FHIR version 4.0.1 for hl7.fhir.jp.core#1.1.0a (canonical = http://jpfhir.jp/fhir/core)
 Build Errors : 0 / 0 / 0
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/CapabilityStatement-jp-client-capabilitystatement : 0 / 0 / 46
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/Practitioner-jp-practionner-example-female-1 : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/Practitioner-jp-practionner-example-female-2 : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/Practitioner-jp-practionner-example-male-1 : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/Practitioner-jp-practionner-example-male-2 : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/Procedure-jp-procedure-example-1 : 0 / 0 / 4
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonnumber-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonsubnumber-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonsymbol-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-organization-insuranceorganizationcategory-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-organization-insuranceorganizationno-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-organization-prefectureno-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/SearchParameter-jp-patient-kanasort-sp : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-allergyintolerance : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-careplan : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-condition : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-coverage : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonnumber : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonsubnumber : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonsymbol : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-diagnosticreport-common : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-diagnosticreport-labresult : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-diagnosticreport-radiology : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-encounter : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-familymemberhistory : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-humanname : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-imagingstudy-radiology : 0 / 0 / 2
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-immunization : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-immunization-certificateddate : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-immunization-duedateofnextdose : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-immunization-manufactureddate : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-location : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medication : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medication-ingredient-drugno : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medication-ingredientstrength-strengthtype : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosage-dosagecomment : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosage-linecomment : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosagemethod-methodcomment : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosagerate-ratecomment : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosageroute-routecomment : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-dosagesite-sitecomment : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-injection : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-location : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-requestauthoredon : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-requestdepartment : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-requester : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationadministration-uncategorizedcomment : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationdispense : 0 / 0 / 2
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationdispense-injection : 0 / 0 / 2
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationdispense-preparation : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationdispensebase : 0 / 1 / 2
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dispenserequest-expectedrepeatcount : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dispenserequest-instructionfordispense : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dosageinstruction-device : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dosageinstruction-line : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dosageinstruction-periodofuse : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-dosageinstruction-usageduration : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequest-injection : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-medicationrequestbase : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-bodymeasurement : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-bodysite-bodysiteposition : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-common : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-labresult : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-physicalexam : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-socialhistory : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-observation-vitalsigns : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-organization : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-organization-insuranceorganizationcategory : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-organization-insuranceorganizationno : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-organization-prefectureno : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-patient : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-patient-race : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-practitioner : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-practitionerrole : 0 / 1 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/StructureDefinition-jp-procedure : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-allergyintolerance-codes-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-physicalexamcodes-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-body-site-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-code-medical-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-code-stem7-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-codes-dental-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-codes-ichi-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-codes-nurse-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-condition-code-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-device-action-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-devicekind-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-followup-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-not-performed-reason-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-performer-role-codes-vs : 0 / 0 / 1
 /home/runner/work/jp-core-v1x/jp-core-v1x/fsh-generated/resources/ValueSet-jp-procedure-reason-codes-vs : 0 / 0 / 1
</table>
== n/a ==
== fsh-generated/resources/CapabilityStatement-jp-client-capabilitystatement.json ==
== fsh-generated/resources/CapabilityStatement-jp-server-capabilitystatement.json ==
== fsh-generated/resources/CodeSystem-jp-jfagy-cs.json ==
== fsh-generated/resources/CodeSystem-jp-physicalexamcodes-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-body-site-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-codes-dental-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-codes-ichi-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-codes-medical-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-codes-nurse-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-codes-stem7-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-condition-codes-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-device-action-codes-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-devicekind-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-followup-codes-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-not-performed-reason-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-performer-role-codes-cs.json ==
== fsh-generated/resources/CodeSystem-jp-procedure-reason-codes-cs.json ==
== fsh-generated/resources/Condition-jp-condition-example-1.json ==
INFORMATION: Condition/jp-condition-example-1: Condition.category[0].coding[0]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
INFORMATION: Condition/jp-condition-example-1: Condition.code.coding[0]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
INFORMATION: Condition/jp-condition-example-1: Condition.code.coding[1]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
INFORMATION: Condition/jp-condition-example-1: Condition.code.coding[2]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
INFORMATION: Condition/jp-condition-example-1: Condition.bodySite[0].coding[0]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
INFORMATION: Condition/jp-condition-example-1: Condition.evidence[0].code[0].coding[0]: Code System URI 'http://jpfhir.jp/fhir/CodeSystem/***' is unknown so the code cannot be validated
== fsh-generated/resources/Coverage-jp-coverage-example-1.json ==
== fsh-generated/resources/DiagnosticReport-jp-diagnosticreport-radiology-example-1.json ==
WARNING: DiagnosticReport/jp-diagnosticreport-radiology-example-1: DiagnosticReport.contained[0].ofType(ImagingStudy).series[0].modality: ValueSet http://dicom.nema.org/medical/dicom/current/output/chtml/part16/sect_CID_29.html not found by validator
INFORMATION: DiagnosticReport/jp-diagnosticreport-radiology-example-1: DiagnosticReport.contained[0].ofType(ImagingStudy).series[0].bodySite: Code System URI 'http://jpfhir.jp/Common/ValueSet/imagingStudy-bodySite' is unknown so the code cannot be validated
WARNING: DiagnosticReport/jp-diagnosticreport-radiology-example-1: DiagnosticReport.contained[0].ofType(ImagingStudy).series[0].instance[0].sopClass: ValueSet http://dicom.nema.org/medical/dicom/current/output/chtml/part04/sect_B.5.html#table_B.5-1 not found by validator
== fsh-generated/resources/Encounter-jp-encounter-example1.json ==
== fsh-generated/resources/Immunization-jp-immunization-example-1.json ==
INFORMATION: Immunization/jp-immunization-example-1: Immunization.vaccineCode.coding[0]: Code System URI 'urn:oid:1.2.392.200119.4.403.1' is unknown so the code cannot be validated
INFORMATION: Immunization/jp-immunization-example-1: Immunization.site.coding[0]: Code System URI 'urn:oid:1.2.392.200250.2.2.20.32' is unknown so the code cannot be validated
INFORMATION: Immunization/jp-immunization-example-1: Immunization.protocolApplied[0].targetDisease[0].coding[0]: Code System URI 'urn:oid:1.2.392.200119.4.101.6' is unknown so the code cannot be validated
== fsh-generated/resources/ImplementationGuide-hl7.fhir.jp.core.json ==
== fsh-generated/resources/Location-jp-location-example-ope.json ==
== fsh-generated/resources/Location-jp-location-example-ward.json ==
== fsh-generated/resources/Medication-jp-medication-example-1.json ==
INFORMATION: Medication/jp-medication-example-1: Medication.ingredient[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-1: Medication.ingredient[0].strength.extension[0].value.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.22' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-1: Medication.ingredient[0].strength.numerator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-1: Medication.ingredient[0].strength.denominator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
== fsh-generated/resources/Medication-jp-medication-example-2.json ==
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[0].strength.numerator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[0].strength.denominator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[1].item.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[1].strength.numerator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
INFORMATION: Medication/jp-medication-example-2: Medication.ingredient[1].strength.denominator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
== fsh-generated/resources/MedicationAdministration-jp-medicationadministration-example-1.json ==
INFORMATION: MedicationAdministration/jp-medicationadministration-example-1: MedicationAdministration.extension[0].value.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.51' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-example-1: MedicationAdministration.medication.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-example-1: MedicationAdministration.dosage.route.coding[0]: Code System URI 'urn:oid:1.2.392.200250.2.2.20.40' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-example-1: MedicationAdministration.dosage.method.coding[0]: Code System URI 'urn:oid:1.2.392.200250.2.2.20.30' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-example-1: MedicationAdministration.dosage.dose: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
== fsh-generated/resources/MedicationAdministration-jp-medicationadministration-example-2.json ==
INFORMATION: MedicationAdministration/jp-medicationadministration-example-2: MedicationAdministration.extension[0].value.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.51' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-example-2: MedicationAdministration.medication.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
== fsh-generated/resources/MedicationAdministration-jp-medicationadministration-injection-example-1.json ==
INFORMATION: MedicationAdministration/jp-medicationadministration-injection-example-1: MedicationAdministration.contained[0].ofType(Medication).ingredient[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'urn:oid:1.2.392.100495.20.2.74' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-injection-example-1: MedicationAdministration.contained[0].ofType(Medication).ingredient[0].strength.numerator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
INFORMATION: MedicationAdministration/jp-medicationadministration-injection-example-1: MedicationAdministration.contained[0].ofType(Medication).ingredient[0].strength.denominator: Code System URI 'urn:oid:1.2.392.100495.20.2.101' is unknown so the code cannot be validated
